1394434517,35.804556,273.072645,389.455003,4.093333
1394434657,35.804556,273.072645,389.455003,4.093333
1394726525,57.679008,7.796265,391.117038,-1.023333
1394726665,57.679008,7.796265,391.117038,-1.023333
1394726924,65.050472,53.938179,393.527168,0.4
1394727064,65.050472,53.938179,393.527168,0.4
1394727322,55.062805,96.060259,391.96132,1.68
1394727462,55.062805,96.060259,391.96132,1.68
1394727721,36.713477,115.894672,387.943431,4.086667
1394727861,36.713477,115.894672,387.943431,4.086667
1394728119,16.027769,126.949577,384.797989,5.79
1394728259,16.027769,126.949577,384.797989,5.79
1394729713,-61.716093,188.028174,401.711881,2.53
1394729853,-63.527498,238.419988,401.488756,2.53
1394730112,-49.782021,272.244233,396.167883,0.543333
1394730252,-49.782021,272.244233,396.167883,0.543333
1394730510,-30.396636,288.19298,388.451894,-2.3
1394730650,-30.396636,288.19298,388.451894,-2.3
1394731706,32.861047,316.845253,384.134545,-3.44
1394731846,32.861047,316.845253,384.134545,-3.44
1394732105,51.918604,334.175955,389.401717,-1.593333
1394732245,64.35561,11.337443,393.073958,-1.593333
1394732503,64.35561,11.337443,393.073958,0.54
1394732643,60.238474,60.691171,392.917644,0.54
1394732902,60.238474,60.691171,392.917644,2.53
1394733042,43.799736,86.94836,389.458185,2.53
1394733300,43.799736,86.94836,389.458185,4.796667
1394733440,23.656314,100.109136,385.585159,4.796667
1394733699,2.460715,109.166899,384.635422,5.93
1394733839,2.460715,109.166899,384.635422,5.93
1394734097,-18.812693,117.877565,388.116631,7.343333
1394734237,-18.812693,117.877565,388.116631,7.343333
1394734894,-57.03412,151.383752,400.438076,5.223333
1394735034,-57.03412,151.383752,400.438076,5.223333
1394735293,-65.110539,196.427031,402.18425,2.673333
1394735433,-65.110539,196.427031,402.18425,2.673333
1394736887,4.216196,280.11979,380.795054,-3.87
1394737027,25.392043,289.355385,382.510358,-3.87
1394737285,45.389446,303.156125,387.462606,-3.16
1394737425,45.389446,303.156125,387.462606,-3.16
1394737684,61.243447,331.260024,392.089106,-0.88
1394737824,61.243447,331.260024,392.089106,-0.88
1394738082,63.824286,21.490673,393.415212,0.256667
1394738222,63.824286,21.490673,393.415212,0.256667
1394738879,31.155818,72.773385,386.775795,5.22
1394739019,31.155818,72.773385,386.775795,5.22
1394739278,10.194055,82.75013,384.453303,7.483333
1394739418,10.194055,82.75013,384.453303,7.483333
1394739677,-11.138822,91.251357,386.337318,7.77
1394739817,-32.040993,101.363105,392.059826,7.77
1394740075,-43.045034,109.310855,395.848092,7.91
1394740215,-43.045034,109.310855,395.848092,7.91
1394741270,-52.712057,221.590037,397.275573,1.676667
1394741410,-52.712057,221.590037,397.275573,1.676667
1394741669,-33.849243,239.462279,389.690288,-1.166667
1394741809,-13.011196,249.909994,383.069726,-1.166667
1394742068,-13.011196,249.909994,383.069726,-2.303333
1394742208,8.339962,258.43848,380.718038,-2.303333
1394742466,8.339962,258.43848,380.718038,-3.583333
1394742606,29.391365,268.160772,383.282443,-3.583333
1394742864,29.391365,268.160772,383.282443,-2.016667
1394743004,48.941129,283.660395,388.465455,-2.016667
1394743263,63.165931,316.398937,392.628734,-0.596667
1394743403,63.165931,316.398937,392.628734,-0.596667
1394744060,46.97635,37.163719,390.107191,4.09
1394744200,46.97635,37.163719,390.107191,4.09
1394745654,-35.940927,80.515648,393.347623,6.353333
1394745794,-54.412455,99.738909,399.589224,6.353333
1394746053,-54.412455,99.738909,399.589224,4.94
1394746193,-64.955514,140.690548,402.203642,4.94
1394755617,21.436257,7.872254,385.165717,4.233333
1394755757,21.436257,7.872254,385.165717,4.233333
1394756016,0.194763,16.751394,384.660913,5.08
1394756156,0.194763,16.751394,384.660913,5.08
1394756414,-21.042701,25.597642,388.576524,6.353333
1394756554,-21.042701,25.597642,388.576524,6.353333
1394757211,-58.552263,61.58447,400.72914,3.24
1394757351,-64.910611,108.79481,401.911938,3.24
1394757610,-64.910611,108.79481,401.911938,0.54
1394757750,-54.147085,149.340276,397.743079,0.54
1394758008,-35.598224,168.347363,390.272581,-1.023333
1394758148,-35.598224,168.347363,390.272581,-1.023333
1394758407,-14.852932,179.150383,383.412451,-3.726667
1394758547,-14.852932,179.150383,383.412451,-3.726667
1394758805,6.487733,187.716491,380.61992,-5.436667
1394758945,6.487733,187.716491,380.61992,-5.436667
1394759204,27.600148,197.202582,382.814064,-4.863333
1394759344,27.600148,197.202582,382.814064,-4.863333
1394759602,47.364626,211.892932,387.911457,-3.583187
1394759742,47.364626,211.892932,387.911457,-3.583187
1394760001,65.121291,270.573495,393.305169,-0.736667
1394760141,65.121291,270.573495,393.305169,-0.736667
1394760400,56.050694,314.253486,391.970866,1.53
1394760540,56.050694,314.253486,391.970866,1.53
1394760798,37.971351,335.045315,388.01478,4.230089
1394760938,37.971351,335.045315,388.01478,4.230089
1394761196,17.362849,346.405485,384.707644,6.493333
1394761336,17.362849,346.405485,384.707644,6.493333
1394761595,-3.937446,355.050555,385.053364,8.193333
1394761735,-3.937446,355.050555,385.053364,8.193333
1394761994,-25.0841,4.237375,389.708059,8.756667
1394762134,-25.0841,4.237375,389.708059,8.756667
1394762392,-45.065334,17.87444,396.410446,7.343333
1394762532,-61.013966,45.478318,401.338584,7.343333
1394763189,-63.978591,95.404773,401.465713,3.095179
1394763329,-50.886658,130.86484,396.414336,3.095179
1394763588,-50.886658,130.86484,396.414336,0.400408
1394763728,-31.681475,147.485135,388.735661,0.400408
1394764385,10.616105,166.059744,380.65071,-3.156667
1394764525,10.616105,166.059744,380.65071,-3.156667
1394765182,50.835027,192.729374,388.896966,-0.166667
1394765322,50.835027,192.729374,388.896966,-0.166667
1394766776,24.959802,319.502154,385.574049,8.333333
1394766916,3.794537,328.683631,384.365576,8.333333
1394767174,3.794537,328.683631,384.365576,10.17
1394767314,-17.497192,337.331291,387.579434,10.17
1394767573,-38.07124,348.70247,393.946999,10.733333
1394767713,-38.07124,348.70247,393.946999,10.733333
1394767971,-56.095959,9.507496,399.959977,8.757189
1394768111,-56.095959,9.507496,399.959977,8.757189
1394768370,-65.121324,53.119171,402.032472,6.637397
1394768510,-65.121324,53.119171,402.032472,6.637397
1394769566,-18.414649,130.93736,384.289827,-0.593333
1394769706,-18.414649,130.93736,384.289827,-0.593333
1394769964,2.888663,139.638845,380.662587,-2.016667
1394770104,24.097833,148.747819,382.090921,-2.016667
1394770362,24.097833,148.747819,382.090921,-1.306667
1394770502,44.218901,162.078613,386.939878,-1.306667
1394770761,44.218901,162.078613,386.939878,0.54
1394770901,60.515944,188.825161,391.690312,0.54
1394771160,64.22568,238.456844,393.264601,2.246667
1394771300,64.22568,238.456844,393.264601,2.246667
1394773949,-63.66188,11.067211,401.85968,5.083333
1394774089,-61.522071,61.354295,400.459982,5.083333
1394774348,-61.522071,61.354295,400.459982,2.533333
1394774488,-45.89892,89.978091,394.327251,2.533333
1394774746,-45.89892,89.978091,394.327251,0.256667
1394774886,-25.992293,103.976339,386.626421,0.256667
1394777614,39.66213,263.806158,388.282397,5.506667
1394777754,19.169228,275.618509,384.779734,5.506667
1394779529,-64.477979,21.123439,401.572489,3.24
1394779669,-64.477979,21.123439,401.572489,3.24
1394779927,-52.35485,58.838211,396.901612,0.543333
1394780067,-42.223335,70.058684,392.796279,0.543333
1394781122,20.576795,100.407094,381.470582,-4.44
1394781262,20.576795,100.407094,381.470582,-4.44
1394787100,33.792311,84.16492,384.048511,-3.723333
1394787240,52.698743,102.055973,389.31987,-3.723333
1394860227,51.485519,261.883443,390.431632,3.81
1394860367,32.359672,278.911386,386.282043,3.81
1394943145,54.264189,267.822531,390.54186,2.81
1394943285,35.711231,286.952441,386.457595,2.81
1394943353,35.711231,286.952441,386.457595,3.523333
1394943493,35.711231,286.952441,386.457595,3.523333
1394947305,33.941562,127.898937,383.175348,-3.866667
1394947445,33.941562,127.898937,383.175348,-3.866667
1394947704,52.826041,145.887756,388.447463,-1.593333
1394947844,52.826041,145.887756,388.447463,-1.593333
1394948900,42.760921,258.25729,387.956342,3.1
1394949040,22.514332,271.04607,384.13858,3.1
1394949062,22.514332,271.04607,384.13858,3.666667
1394949202,22.514332,271.04607,384.13858,3.666667
1394949696,1.287961,280.009934,383.395179,5.646667
1394949836,-19.97393,288.78955,387.089634,5.646667
1394950493,-57.845382,323.571756,399.331769,4.373333
1394950633,-57.845382,323.571756,399.331769,4.373333
1394950892,-65.033281,9.818978,400.795311,2.246667
1394951032,-65.033281,9.818978,400.795311,2.246667
1394951290,-54.94766,51.651735,396.88574,-0.313333
1394951430,-54.94766,51.651735,396.88574,-0.313333
1394951689,-36.590502,71.364102,389.51398,-2.586667
1394951829,-36.590502,71.364102,389.51398,-2.586667
1394952088,-15.897725,82.390482,382.548432,-5.293333
1394952228,-15.897725,82.390482,382.548432,-5.293333
1394952486,5.439466,90.990002,379.525149,-5.436667
1394952626,26.587831,100.358372,381.513887,-5.436667
1394952885,26.587831,100.358372,381.513887,-4.436667
1394953025,46.467738,114.63198,386.554504,-4.436667
1394953283,46.467738,114.63198,386.554504,-3.3
1394953423,61.878644,144.073761,391.048875,-3.3
1394954080,49.418216,228.09831,389.422916,1.253333
1394954220,49.418216,228.09831,389.422916,1.253333
1394954479,29.949231,243.85624,385.269993,1.963333
1394954619,29.949231,243.85624,385.269993,1.963333
1394954877,8.934144,253.651211,383.127044,5.22
1394955017,8.934144,253.651211,383.127044,5.22
1394955276,-12.402109,262.163866,385.261452,6.07
1394955416,-12.402109,262.163866,385.261452,6.07
1394955674,-33.254617,272.492819,391.127518,6.213333
1394955814,-33.254617,272.492819,391.127518,6.213333
1394956073,-52.208902,289.994228,397.592629,4.09
1394956213,-64.433386,327.476778,400.861568,4.09
1394958065,19.087926,73.396896,380.260713,-5.15
1394958205,19.087926,73.396896,380.260713,-5.15
1394958862,57.309594,107.382998,389.692872,-2.73
1394959002,57.309594,107.382998,389.692872,-2.73
1394959261,65.088373,153.002451,392.186418,-0.596667
1394959401,65.088373,153.002451,392.186418,-0.596667
1394960855,-16.587198,240.630192,386.160423,6.353333
1394960995,-16.587198,240.630192,386.160423,6.353333
1394961254,-37.221631,251.794797,392.448531,5.366667
1394961394,-37.221631,251.794797,392.448531,5.366667
1394961652,-55.437096,271.953659,398.560827,3.95
1394961792,-55.437096,271.953659,398.560827,3.95
1394962051,-65.083613,314.547847,400.861697,1.536667
1394962191,-57.398122,0.159098,397.762365,1.536667
1394962449,-57.398122,0.159098,397.762365,-0.596667
1394962589,-39.769519,22.403614,390.714158,-0.596667
1394962848,-39.769519,22.403614,390.714158,-2.87
1394962988,-19.28958,34.24378,383.407145,-2.87
1394963246,2.006356,42.994082,379.598031,-5.006667
1394963386,2.006356,42.994082,379.598031,-5.006667
1394963645,23.24028,52.028848,380.84359,-5.006667
1394963785,23.24028,52.028848,380.84359,-5.006667
1394964043,43.442262,65.07099,385.621444,-3.723333
1394964183,43.442262,65.07099,385.621444,-3.723333
1394964442,60.01425,90.970854,390.443767,-1.733333
1394964582,60.01425,90.970854,390.443767,-1.733333
1394964840,64.449098,140.112447,392.168271,0.683333
1394964980,64.449098,140.112447,392.168271,0.683333
1394965239,52.218426,177.738308,389.974666,2.246667
1394965379,52.218426,177.738308,389.974666,2.246667
1394965637,33.226661,195.273625,385.82263,4.233333
1394965777,12.349201,205.608894,383.145144,4.233333
1394966036,12.349201,205.608894,383.145144,6.636667
1394966176,-8.989323,214.121987,384.547596,6.636667
1394966434,-8.989323,214.121987,384.547596,7.626667
1394966574,-29.983361,223.912613,389.974637,7.626667
1395114722,47.493074,274.106464,388.036086,3.663333
1395114862,27.752052,288.854942,383.914888,3.663333
1395120170,43.736436,254.53844,387.15102,2.53
1395120310,43.736436,254.53844,387.15102,2.53
1395140588,14.892759,22.079086,378.753755,-4.296667
1395140728,35.670079,32.91553,382.494484,-4.296667
1395140986,35.670079,32.91553,382.494484,-3.44
1395141126,54.245848,52.043487,387.749001,-3.44
1395141385,54.245848,52.043487,387.749001,-1.45
1395141525,64.936707,92.908179,390.947036,-1.45
1395142182,41.08536,163.561831,386.42129,1.963333
1395142322,41.08536,163.561831,386.42129,1.963333
1395142979,-0.575088,184.634391,382.340811,6.92
1395143119,-0.575088,184.634391,382.340811,6.92
1395143377,-21.809393,193.54084,386.375419,7.906667
1395143517,-21.809393,193.54084,386.375419,7.906667
1395143776,-42.08946,206.086971,392.988289,6.636667
1395143916,-42.08946,206.086971,392.988289,6.636667
1395144971,-53.512895,317.958253,395.138184,-0.166667
1395145111,-34.808986,336.453329,387.653215,-0.166667
1395145370,-34.808986,336.453329,387.653215,-2.443333
1395145510,-14.00951,347.096267,380.9388,-2.443333
1395145768,7.347501,355.647529,378.382351,-3.44
1395145908,7.347501,355.647529,378.382351,-3.44
1395146167,28.442882,5.245847,380.773678,-4.58
1395146307,28.442882,5.245847,380.773678,-4.58
1395147362,62.592444,102.751098,390.882773,0.683333
1395147502,62.592444,102.751098,390.882773,0.683333
1395148956,-14.34019,166.879548,384.462317,7.203333
1395149096,-35.10388,177.573445,390.533942,7.203333
1395149355,-35.10388,177.573445,390.533942,5.79
1395149495,-53.743107,196.243987,396.856531,5.79
1395149753,-64.832462,236.160601,399.694323,4.09
1395149893,-64.832462,236.160601,399.694323,4.09
1395150949,-21.489001,320.445696,382.943051,-2.443333
1395151089,-21.489001,320.445696,382.943051,-2.443333
1395151348,-0.225977,329.339044,378.661144,-5.01
1395151488,-0.225977,329.339044,378.661144,-5.01
1395152145,41.440383,350.568554,383.975519,-1.733333
1395152285,58.645855,14.431552,388.962505,-1.733333
1395152942,64.880344,61.940728,391.084557,0.686667
1395153082,53.940403,102.304043,389.2292,0.686667
1395153340,35.306268,121.165554,385.106218,2.813333
1395153480,35.306268,121.165554,385.106218,2.813333
1395153739,14.528456,131.914351,382.102393,4.936667
1395153879,14.528456,131.914351,382.102393,4.936667
1395154536,-27.881775,149.976484,388.116213,7.203333
1395154676,-27.881775,149.976484,388.116213,7.203333
1395156528,-28.857411,293.383741,385.364138,-3.583333
1395156668,-7.794746,303.028669,379.601341,-3.583333
1395156927,13.568102,311.572947,378.55212,-4.58
1395156928,13.568102,311.572947,378.55212,-4.01
1395157067,13.568102,311.572947,378.55212,-4.58
1395157068,13.568102,311.572947,378.55212,-4.01
1395157724,53.220309,340.441704,387.352646,-2.73
1395157864,53.220309,340.441704,387.352646,-2.73
1395158122,64.725019,19.675298,390.76,-0.453333
1395158262,64.725019,19.675298,390.76,-0.453333
1395159716,0.754766,114.169906,382.128674,6.92
1395159856,-20.504457,122.985793,385.911714,6.92
1395236232,36.814916,130.450823,384.916389,2.39
1395236372,36.814916,130.450823,384.916389,2.39
1395236631,16.120717,141.5367,381.699608,4.513333
1395236771,16.120717,141.5367,381.699608,4.513333
1395237428,-26.331569,159.465185,387.105623,6.92
1395237568,-26.331569,159.465185,387.105623,6.92
1395237827,-46.199715,173.593087,393.808948,6.07
1395237967,-46.199715,173.593087,393.808948,6.07
1395238225,-61.699675,202.59536,398.527712,3.526667
1395238365,-63.533902,253.013421,398.348088,3.526667
1395238624,-63.533902,253.013421,398.348088,1.253333
1395238764,-49.784344,286.875281,393.077942,1.253333
1395239022,-49.784344,286.875281,393.077942,-1.02
1395239162,-30.385352,302.834352,385.41504,-1.02
1395239420,-30.385352,302.834352,385.41504,-3.297984
1395239560,-9.377986,312.698519,379.392519,-3.297984
1395239819,11.991814,321.222705,377.965093,-4.723333
1395239959,11.991814,321.222705,377.965093,-4.723333
1395240217,23.730528,326.487422,379.323881,-4.013333
1395240357,23.730528,326.487422,379.323881,-4.013333
1395241015,60.31543,6.111946,388.926761,-1.306667
1395241155,64.316937,55.581518,390.53627,-1.306667
1395241812,32.714321,109.810181,384.042213,2.813333
1395241952,32.714321,109.810181,384.042213,2.813333
1395242210,11.805104,120.056666,381.41324,5.076667
1395242350,11.805104,120.056666,381.41324,5.076667
1395242609,-9.542663,128.568748,382.909459,7.483333
1395242749,-9.542663,128.568748,382.909459,7.483333
1395243007,-30.52388,138.444074,388.400939,7.626667
1395243147,-30.52388,138.444074,388.400939,7.626667
1395243406,-49.891216,154.455889,395.017347,6.493333
1395243546,-49.891216,154.455889,395.017347,6.493333
1395243804,-63.577258,188.455131,398.905478,4.514019
1395243944,-63.577258,188.455131,398.905478,4.514019
1395247391,39.763225,81.667792,385.488891,4.229766
1395247531,39.763225,81.667792,385.488891,4.229766
1395247789,19.264331,93.515807,381.92082,6.637115
1395247929,-2.026755,102.262244,381.818401,6.637115
1395249782,-52.364462,236.770601,394.035571,2.673333
1395249922,-52.364462,236.770601,394.035571,2.673333
1395374220,53.245816,250.990088,387.745159,2.670031
1395374229,53.245816,250.990088,387.745159,1.82
1395374240,53.245816,250.990088,387.745159,2.67
1395374360,53.245816,250.990088,387.745159,2.670031
1395374369,53.245816,250.990088,387.745159,1.82
1395374380,53.245816,250.990088,387.745159,2.67
1395427920,25.643874,254.960926,378.558388,-3.012904
1395428060,25.643874,254.960926,378.558388,-3.012904
1395428319,45.632631,268.874997,383.544759,-2.44402
1395428459,45.632631,268.874997,383.544759,-2.44402
1395429116,63.718831,347.689526,389.348106,0.257237
1395429256,63.718831,347.689526,389.348106,0.257237
1395430710,-11.531467,56.899864,382.077079,7.626202
1395430850,-32.436782,67.089573,387.820758,7.626202
1395435492,17.215848,21.95472,380.540305,4.8
1395435632,17.215848,21.95472,380.540305,4.8
1395435891,-4.106134,30.602816,380.854721,6.636667
1395436031,-4.106134,30.602816,380.854721,6.636667
1395436289,-25.268304,39.817774,385.50093,7.77
1395436429,-25.268304,39.817774,385.50093,7.77
1395437485,-63.899788,131.473695,397.226324,3.096667
1395437625,-63.899788,131.473695,397.226324,3.096667
1395437883,-50.665826,166.649527,392.18677,0.256667
1395438023,-31.404373,183.143133,384.570152,0.256667
1395438282,-31.404373,183.143133,384.570152,-2.02
1395438422,-10.43329,193.169277,378.397902,-2.02
1395438681,-10.43329,193.169277,378.397902,-3.726667
1395438821,10.942929,201.690737,376.730522,-3.726667
1395442267,-49.060458,34.346327,393.456553,6.920154
1395442407,-49.060458,34.346327,393.456553,6.920154
1395442665,-63.206628,67.166222,397.554108,4.8
1395442805,-63.206628,67.166222,397.554108,4.8
1395443463,-46.933,147.747038,390.65666,0.403333
1395443603,-27.131001,162.222021,383.004501,0.403333
1395443861,-27.131001,162.222021,383.004501,-2.156667
1395444001,-6.002135,171.652147,377.590969,-2.156667
1395444260,-6.002135,171.652147,377.590969,-3.44
1395444400,15.358448,180.243494,376.9986,-3.44
1395444658,15.358448,180.243494,376.9986,-3.583333
1395444798,36.118717,191.182843,380.82382,-3.583333
1395445455,64.995584,252.107554,389.171703,-0.878488
1395445595,64.995584,252.107554,389.171703,-0.878488
1395445854,58.054076,298.82339,388.300114,1.11
1395445994,58.054076,298.82339,388.300114,1.11
1395446252,40.618847,321.905346,384.452693,1.82
1395446392,40.618847,321.905346,384.452693,1.82
1395446651,20.178646,334.007086,380.772476,4.233333
1395446791,20.178646,334.007086,380.772476,4.233333
1395447448,-22.337651,351.761977,384.574441,6.778574
1395447588,-42.583329,4.480021,391.203366,6.778574
1395448245,-59.410611,29.396363,396.59456,3.663689
1395448385,-64.678358,77.749882,397.476367,3.663689
1395448644,-53.065474,116.630281,393.064007,1.819618
1395448784,-53.065474,116.630281,393.064007,1.819618
1395449042,-34.256543,134.782291,385.576435,-0.736338
1395449182,-34.256543,134.782291,385.576435,-0.736338
1395521174,-19.544181,199.688121,380.116941,-1.59
1395521314,-19.544181,199.688121,380.116941,-1.59
1395525558,-63.340317,78.371136,397.044062,4.516667
1395525698,-63.340317,78.371136,397.044062,4.516667
1395528346,65.032192,263.46906,388.690856,-0.026667
1395528486,65.032192,263.46906,388.690856,-0.026667
1395533528,48.981675,189.740627,383.892001,-3.156667
1395533668,48.981675,189.740627,383.892001,-3.156667
1395533927,63.193529,222.584859,388.02225,0.54
1395534067,62.112193,273.324773,388.482927,0.54
1395535122,5.918115,327.186598,379.496965,4.233333
1395535262,5.918115,327.186598,379.496965,4.233333
1395535521,-15.418104,335.768557,382.221908,6.213333
1395535661,-15.418104,335.768557,382.221908,6.213333
1395535919,-36.135657,346.690809,388.388813,6.07
1395536059,-36.135657,346.690809,388.388813,6.07
1395536716,-64.985658,47.374733,397.224512,3.093333
1395536856,-64.985658,47.374733,397.224512,3.093333
1395539905,52.993312,272.24293,386.671318,0.113333
1395540045,42.926002,283.813394,384.388717,0.113333
1395545446,49.355736,253.892967,385.825545,1.818109
1395545586,49.355736,253.892967,385.825545,1.818109
1395545724,49.355736,253.892967,385.825545,2.953333
1395545864,29.860848,269.626133,381.603347,2.953333
1395628229,62.945478,233.319985,388.031137,0.683333
1395628369,48.469401,265.434798,385.106088,0.683333
1395716688,53.112668,246.486929,385.593687,0.256667
1395716752,53.112668,246.486929,385.593687,2.67
1395716828,53.112668,246.486929,385.593687,0.256667
1395716892,53.112668,246.486929,385.593687,2.67
1395808507,-20.964413,67.537565,378.739898,-2.16
1395808647,0.327559,76.402927,374.635453,-2.16
1395809304,21.618187,85.319511,375.559241,-3.726667
1395809444,41.975584,97.864584,380.200236,-3.726667
1395810101,64.779267,170.340605,387.099016,-0.593333
1395810241,64.779267,170.340605,387.099016,-0.593333
1395811696,-7.510935,247.607787,378.871761,6.92
1395811836,-7.510935,247.607787,378.871761,6.92
1395814883,35.247338,69.561336,378.362983,-4.15
1395815023,35.247338,69.561336,378.362983,-4.15
1395815282,53.917536,88.426464,383.622141,-2.16
1395815422,53.917536,88.426464,383.622141,-2.16
1395815681,64.879621,128.815967,386.853762,-0.31
1395815821,64.879621,128.815967,386.853762,-0.31
1395816477,41.424025,200.216517,382.295257,3.523333
1395816617,21.037045,212.573636,378.493522,3.523333
1395816876,21.037045,212.573636,378.493522,5.22
1395817016,-0.243667,221.439363,377.967811,5.22
1395817274,-0.243667,221.439363,377.967811,7.343333
1395817414,-21.505051,230.33322,381.901564,7.343333
1395818071,-58.895557,266.98274,394.016111,6.496667
1395818211,-58.895557,266.98274,394.016111,6.496667
1395820462,39.548022,49.325448,379.461256,-2.726667
1395820602,39.548022,49.325448,379.461256,-2.726667
1395821658,55.449531,159.939535,385.433841,1.676667
1395821798,55.449531,159.939535,385.433841,1.676667
1395822057,37.173092,180.160096,381.31174,4.66
1395822197,16.483043,191.339672,377.982224,4.66
1395824448,-49.996706,336.578101,389.44747,2.103333
1395824588,-49.996706,336.578101,389.44747,2.103333
1395824845,-30.614406,352.672508,381.851276,-0.31
1395824985,-30.614406,352.672508,381.851276,-0.31
1395825245,-9.599121,2.579606,375.849357,-3.013333
1395825385,-9.599121,2.579606,375.849357,-3.013333
1395826042,32.732891,21.377744,377.675605,-2.443333
1395826182,51.834856,38.670129,382.946455,-2.443333
1395906543,-62.944132,268.757086,394.439583,6.496667
1395906683,-62.944132,268.757086,394.439583,6.496667
1395907340,-47.467422,350.172834,387.901151,2.1
1395907480,-47.467422,350.172834,387.901151,2.1
1395907737,-27.719573,4.910981,380.292151,-0.17
